Levy,Prod. year,Engine volume,Mileage,Cylinders,Airbags,Category_encoded,Leather_binary,Wheel_binary,Fuel type_Diesel,Fuel type_Hybrid,Fuel type_Hydrogen,Fuel type_LPG,Fuel type_Petrol,Fuel type_Plug-in Hybrid,Gear box type_Manual,Gear box type_Tiptronic,Gear box type_Variator,Drive wheels_fwd,Drive wheels_rwd,Doors_group_le_4
781.0,2005,1.3,169000,4,4,9,0,1,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2005,4.7,2034,8,12,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1
781.0,2005,5.0,205000,8,9,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
781.0,2005,2.0,232000,4,4,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2005,1.5,50000,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,3.5,111520,6,0,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,2005,3.8,61000,6,8,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
781.0,2005,2.5,0,5,8,9,1,0,0,0,0,0,0,0,0,1,0,1,0,1
781.0,2005,2.0,230000,4,6,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2005,1.0,141000,3,4,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2005,2.3,200000,6,5,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1
781.0,2005,1.5,148901,4,2,3,1,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,2.0,180000,4,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2005,1.5,999999,6,5,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2005,1.1,218000,4,4,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,2005,1.7,187000,4,8,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,2005,1.5,111111,4,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,2.2,0,4,4,7,0,0,1,0,0,0,0,0,1,0,0,0,1,0
781.0,2005,1.5,178000,4,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,2.0,137000,4,8,10,1,1,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2005,1.5,170000,4,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,2.5,178000,6,12,9,0,1,0,0,0,0,0,0,0,1,0,0,1,1
781.0,2005,2.7,220000,8,8,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1
781.0,2005,1.3,67000,4,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,3.0,200000,2,12,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1
781.0,2005,1.5,156000,4,6,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2005,1.5,145000,4,2,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1
1832.0,2005,2.2,237000,4,4,7,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,2005,2.2,0,4,2,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,2005,2.2,3000,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,2005,3.0,1000,4,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2005,1.8,190000,4,2,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2005,1.5,223000,4,5,9,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1832.0,2005,2.2,117000,4,2,6,1,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,2005,2.0,155800,4,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2005,1.3,150000,4,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,2.4,350000,4,1,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,2005,2.4,1111,4,2,7,0,1,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2005,1.3,190000,4,8,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,1.5,0,4,4,9,1,1,0,0,0,0,1,0,0,0,0,0,0,1
2467.0,2005,3.0,100000,8,6,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,2005,1.3,224476,4,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,2.7,256000,6,4,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2005,2.0,150023,4,0,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,2005,1.3,117000,4,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,1.5,146000,4,7,3,1,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,2.0,142000,4,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0
781.0,2005,2.0,179000,4,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2005,3.0,270000,6,10,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2005,1.5,199000,4,8,3,1,1,0,0,0,0,1,0,0,0,0,1,0,1
1832.0,2005,2.2,360000,4,4,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1
2467.0,2005,3.0,150000,6,8,9,1,0,0,0,0,1,0,0,0,1,0,0,1,1
781.0,2005,1.5,158000,4,2,3,0,1,0,0,0,1,0,0,0,0,1,1,0,1
781.0,2005,3.5,160000,6,7,9,1,1,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2005,2.0,160000,4,8,9,0,1,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2005,4.4,216000,8,8,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1
781.0,2005,1.5,136000,4,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,1.3,201800,4,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,1.6,144000,4,10,3,1,1,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2005,2.0,11111,4,4,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
781.0,2005,1.8,230000,4,8,7,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,2.2,11111,4,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,1.6,156000,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,1.7,290000,4,6,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,2005,1.7,150000,4,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1
781.0,2005,1.0,200000,4,4,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2005,1.5,0,4,6,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2005,1.5,16023,3,4,9,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,2.5,200000,4,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,1
781.0,2005,1.5,0,4,6,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,3.0,248000,6,6,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1
781.0,2005,1.0,137000,4,4,9,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,3.5,256000,6,8,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2005,4.7,243000,8,8,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2005,1.5,178000,4,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1198.0,2005,1.4,227000,4,4,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,2005,2.0,185000,4,8,9,0,1,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2005,1.5,150000,4,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1039.0,2005,1.2,28000,4,6,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1
781.0,2005,1.5,111111,4,6,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2005,1.3,178000,4,5,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,2.4,171000,4,6,7,0,1,0,0,0,1,0,0,0,0,1,1,0,1
781.0,2005,1.5,1111,4,0,9,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,1.6,160000,4,2,7,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,2005,1.3,212000,4,2,3,0,1,0,0,0,1,0,0,0,0,0,1,0,1
781.0,2005,4.7,201500,8,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2005,2.0,125000,4,6,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2005,1.5,158000,4,6,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,4.0,272000,6,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1
781.0,2005,1.6,75000,4,12,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,2005,1.5,2696320,4,6,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2005,4.4,117000,6,12,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2005,2.2,620000,4,8,9,1,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,2005,1.5,154214,4,6,9,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1515.0,2005,1.8,0,4,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,2005,2.5,170000,4,4,10,0,1,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2005,3.2,256000,6,8,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1
11706.0,2005,5.0,56000,12,12,9,1,1,0,0,0,0,1,0,0,1,0,0,1,1
781.0,2005,3.5,109000,6,8,9,0,1,0,0,0,1,0,0,0,1,0,0,1,1
781.0,2005,1.3,134000,4,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2005,1.3,169000,4,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2005,3.0,170000,6,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2005,2.4,200000,4,6,7,0,1,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2005,2.0,18500,4,2,7,0,1,0,0,0,0,1,0,0,0,1,0,0,1
781.0,2006,1.3,200000,4,2,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1
2386.0,2006,3.3,295059,6,12,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,2006,2.2,210000,4,8,9,1,0,1,0,0,0,0,0,0,1,0,0,1,1
781.0,2006,1.8,200000,4,2,9,1,0,0,0,0,0,0,0,0,0,1,1,0,1
781.0,2006,5.0,2000,8,12,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,2006,1.5,0,4,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,1.8,250000,4,4,3,0,1,0,0,0,0,1,0,1,0,0,1,0,1
781.0,2006,2.4,188800,4,8,9,1,0,0,1,0,0,0,0,0,0,1,1,0,1
1481.0,2006,2.0,161000,4,8,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,2006,0.7,314000,3,2,4,0,1,0,0,0,0,1,0,1,0,0,0,0,1
993.0,2006,1.3,27000,16,8,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,2006,4.7,180000,8,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
781.0,2006,3.5,220000,6,12,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
781.0,2006,1.6,11111,4,6,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1620.0,2006,2.2,198000,4,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1
781.0,2006,3.5,240000,6,12,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1
993.0,2006,1.3,180000,4,8,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,2006,1.5,185000,4,2,3,0,1,0,0,0,0,1,0,1,0,0,1,0,1
781.0,2006,1.3,0,4,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1620.0,2006,2.2,100000,4,4,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,2006,1.5,131000,4,0,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,2006,4.0,188200,6,12,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2006,2.0,200000,4,6,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2006,3.5,280000,6,14,7,1,0,0,0,0,1,0,0,0,0,0,1,0,1
2177.0,2006,3.0,46656,6,10,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
781.0,2006,2.5,160000,6,6,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,1.5,169969,4,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1620.0,2006,2.2,32000,4,4,7,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,2006,1.5,139000,4,6,3,1,1,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2006,1.5,19000,4,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2006,5.5,134000,8,8,9,1,0,0,0,0,1,0,0,0,1,0,0,1,1
781.0,2006,1.5,17778,4,8,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2006,4.2,205000,8,12,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2006,1.6,130000,4,12,3,1,1,0,0,0,0,1,0,1,0,0,1,0,1
781.0,2006,1.5,175000,4,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,1.5,174000,4,6,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1
2108.0,2006,2.9,171000,4,8,7,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,2006,2.0,204000,4,8,7,0,1,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2006,2.0,278173,4,6,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2006,2.4,131000,4,4,7,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1411.0,2006,1.9,188570,4,6,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2006,2.2,300000,4,12,9,0,0,1,0,0,0,0,0,0,0,0,0,1,1
781.0,2006,2.5,180833,6,8,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
781.0,2006,1.6,1200,4,2,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2006,1.7,149000,4,6,9,0,1,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2006,1.3,180000,12,2,9,1,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,1.5,252800,4,6,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2006,3.5,176000,6,8,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
781.0,2006,3.5,180000,6,10,9,1,1,0,0,0,0,0,0,0,1,0,0,0,1
781.0,2006,1.5,331139,4,4,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1062.0,2006,1.4,162000,4,6,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2006,1.6,350000,4,6,7,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,2006,1.7,27500,4,6,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2006,5.0,216000,8,12,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2006,5.0,97000,10,10,9,1,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,2006,2.4,286000,4,4,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,2006,4.0,180000,8,12,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
781.0,2006,2.0,1111,4,6,9,0,1,0,0,0,0,1,0,1,0,0,0,0,1
781.0,2006,3.3,243200,6,10,9,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1829.0,2006,2.5,262298,4,12,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2006,1.3,163000,4,2,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2006,4.4,90000,8,8,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2006,2.7,160000,6,8,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2006,1.4,0,4,8,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1132.0,2006,1.5,163000,4,6,10,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,2006,3.0,272000,6,6,4,0,1,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2006,1.8,150000,4,4,7,0,1,0,0,0,0,0,0,0,0,0,1,0,1
781.0,2006,1.5,222000,4,10,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2006,1.3,112000,4,2,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2006,1.5,118000,4,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,2.7,210000,6,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2006,1.3,190000,4,4,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2006,2.0,98345,4,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2006,1.3,14000,4,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,1.5,129000,4,4,3,1,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,1.5,3200,4,4,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2006,3.0,145000,6,8,7,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,2.4,211656,4,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
784.0,2006,1.0,132000,3,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1
781.0,2006,1.3,191000,2,2,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2006,1.5,190000,4,0,9,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,1.9,290000,4,4,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,2006,2.2,88000,6,8,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1
781.0,2006,2.5,216000,6,6,9,1,0,0,0,0,0,1,0,1,0,0,0,1,1
1759.0,2006,2.4,193840,4,12,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,1.6,200000,4,2,9,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1481.0,2006,2.0,240746,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1132.0,2006,1.5,115000,4,12,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2006,3.5,167563,6,12,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1
781.0,2006,2.4,304000,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2006,1.4,173000,4,8,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1
781.0,2006,2.5,106000,6,6,9,0,1,0,0,0,0,1,0,0,1,0,0,1,1
781.0,2006,1.5,180000,4,2,3,1,1,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2006,3.5,177000,6,12,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
781.0,2006,1.3,111111,4,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1
781.0,2006,2.9,300000,5,0,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,2006,3.7,157000,6,8,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0
781.0,2006,1.5,184000,4,8,9,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,1.3,11000,4,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2006,1.6,200000,4,6,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,2006,1.6,180000,4,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,2.5,233000,6,6,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
1968.0,2006,2.7,110456,6,6,9,0,0,0,0,0,0,1,0,0,1,0,0,1,1
781.0,2006,4.5,181000,6,6,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1
781.0,2006,4.8,249600,8,12,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,2006,1.5,178000,5,7,3,1,1,0,0,0,1,0,0,0,0,0,1,0,1
781.0,2006,5.5,225600,8,12,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,2006,2.4,197500,4,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,2006,2.0,22500,4,2,6,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,2006,1.4,57000,4,12,7,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1829.0,2006,2.5,160000,4,8,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1
781.0,2006,1.5,150000,4,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2006,2.5,288000,5,6,9,1,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,2006,1.5,250000,4,4,10,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,2006,2.4,190000,4,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2006,3.7,245000,6,12,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
1341.0,2006,1.8,479998,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,2.0,107342,4,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1
781.0,2006,3.0,260000,6,10,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1
781.0,2006,4.4,195000,6,8,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2006,1.5,168000,4,2,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2006,4.5,190000,6,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
781.0,2006,2.7,37440,5,2,6,1,0,1,0,0,0,0,0,0,1,0,0,1,1
781.0,2006,2.4,117000,4,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2006,2.2,188000,4,2,7,0,1,1,0,0,0,0,0,1,0,0,0,1,1
781.0,2006,4.7,198400,8,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2006,1.0,192000,3,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,1.5,140000,4,4,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2006,1.6,0,4,4,9,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,2006,2.4,185792,4,0,7,1,1,0,0,0,0,1,0,0,0,0,1,0,1
1620.0,2006,2.2,171300,4,2,6,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,2006,1.5,59000,4,4,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2006,1.5,199840,4,6,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1
781.0,2006,2.0,256000,4,0,9,1,0,0,0,0,0,1,0,1,0,0,0,0,1
781.0,2006,1.5,134000,4,4,3,1,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,2.2,270000,6,8,9,1,0,1,0,0,0,0,0,0,1,0,0,1,1
781.0,2006,2.4,110500,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
781.0,2006,2.7,86000,6,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2006,2.2,1500000,5,8,6,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,2006,2.4,184000,4,6,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,1.3,11111111,4,4,3,1,1,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2006,1.6,14900,4,4,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2006,1.8,400000,4,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,2006,5.0,236000,8,12,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2006,2.0,150000,4,2,10,1,1,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2006,3.5,200000,6,2,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
1132.0,2006,1.5,135000,4,8,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1
781.0,2006,2.4,18600,4,8,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2006,2.2,200000,6,3,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,2006,2.4,140000,4,8,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2006,3.2,260000,12,12,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2006,1.8,140000,4,0,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
781.0,2006,3.0,235000,6,8,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1
781.0,2006,2.2,259000,6,4,7,0,0,1,0,0,0,0,0,0,1,0,0,1,1
781.0,2006,2.0,160000,4,6,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2006,2.5,50000,4,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,1
781.0,2006,5.5,180000,8,8,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
781.0,2006,1.5,168000,4,10,3,1,0,0,1,0,0,0,0,0,0,1,1,0,1
781.0,2006,1.5,230000,4,2,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2006,2.0,257600,1,2,4,0,1,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2006,1.5,290000,4,2,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2006,1.5,124000,4,8,9,1,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,3.3,0,6,5,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1481.0,2006,2.0,280000,4,6,10,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,2006,2.5,21000,4,12,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1062.0,2006,1.4,138000,4,6,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,2006,2.4,220000,4,8,7,0,1,0,0,0,1,0,0,0,1,0,1,0,1
781.0,2006,1.5,200000,4,6,3,1,1,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2006,2.2,1000,4,4,7,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,2006,1.7,109000,4,8,3,0,1,0,0,0,1,0,0,0,1,0,1,0,1
781.0,2006,1.5,210000,4,4,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1
781.0,2006,3.0,13000,6,6,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1
781.0,2006,2.2,300000,4,0,10,1,0,1,0,0,0,0,0,1,0,0,1,0,1
3141.0,2006,1.5,199973,4,6,3,0,1,1,0,0,0,0,0,1,0,0,1,0,1
781.0,2006,2.4,250000,6,4,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,2006,3.0,122439,6,10,7,0,1,0,0,0,0,0,0,0,0,0,1,0,1
781.0,2006,2.0,237000,4,6,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,2006,2.4,120500,4,8,7,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,2.5,218000,6,2,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
781.0,2006,1.3,127000,4,5,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2006,3.3,135000,6,12,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1
781.0,2006,1.5,300000,4,6,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2006,1.3,170032,4,6,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
